date,difference,first_date,first_price,high,last_date,last_price,low,market,mid,name,number,p_change,period,product_id,set_name,sub_type,tcg_product_id,updated_at
2023-08-17 11:17:46.494708,2.96,2023-07-02 00:00:00.000000,6.745,13.99,2023-10-01 00:00:00.000000,9.705,5.01,6.17,7.75,Trade-In,LCKC-EN076,0.3049974240082432,90,18803,Legendary Collection Kaiba Mega Pack,Unlimited,162002,2018-03-08 00:00:00+00:00
2023-09-26 10:10:33.989242,2.23,2023-07-02 00:00:00.000000,5.915,30.0,2023-10-01 00:00:00.000000,8.145,5.92,8.9,9.5,SPYRAL Double Helix,CIBR-EN099,0.2737875997544506,90,9180,Circuit Break,1st Edition,148406,2017-10-19 00:00:00+00:00
2023-09-30 11:19:43.386561,2.91,2023-07-02 00:00:00.000000,3.52,29.0,2023-10-01 00:00:00.000000,6.43,4.4,6.42,6.33,Starving Venom Fusion Dragon,MP17-EN147,0.4525660964230171,90,13270,2017 Mega-Tin Mega Pack,1st Edition,141637,2017-08-25 00:00:00+00:00
2023-07-30 11:11:02.768401,2.11,2023-07-02 00:00:00.000000,4.01,20.0,2023-10-01 00:00:00.000000,6.12,4.0,4.1,5.07,Treeborn Frog,DUSA-EN058,0.34477124183006536,90,9912,Duelist Saga,1st Edition,129632,2017-03-30 00:00:00+00:00
2023-07-16 11:10:30.907315,4.45,2023-07-02 00:00:00.000000,3.86,29.99,2023-10-01 00:00:00.000000,8.31,3.2,5.14,4.99,Cosmic Blazar Dragon,DUSA-EN034,0.5354993983152828,90,9098,Duelist Saga,1st Edition,129608,2017-03-30 00:00:00+00:00
2023-07-20 11:20:28.436876,1.57,2023-07-02 00:00:00.000000,3.86,14.98,2023-10-01 00:00:00.000000,5.43,3.0,3.64,3.99,Brain Control,DUSA-EN046,0.289134438305709,90,18561,Duelist Saga,1st Edition,129620,2017-03-30 00:00:00+00:00
2023-07-03 11:12:09.496197,6.25,2023-07-02 00:00:00.000000,6.24,18.98,2023-10-01 00:00:00.000000,12.49,5.24,6.24,6.58,Tour Guide From the Underworld,DUSA-EN091,0.500400320256205,90,9542,Duelist Saga,1st Edition,129665,2017-03-30 00:00:00+00:00
2023-07-20 11:12:45.876838,2.39,2023-07-02 00:00:00.000000,6.32,29.98,2023-10-01 00:00:00.000000,8.71,5.94,6.43,8.67,Junk Synchron,DUSA-EN074,0.2743972445464983,90,9392,Duelist Saga,1st Edition,129648,2017-03-30 00:00:00+00:00
2023-07-12 11:12:17.598772,2.5,2023-07-02 00:00:00.000000,4.95,19.99,2023-10-01 00:00:00.000000,7.45,4.18,5.41,8.0,Red-Eyes Darkness Metal Dragon,DUSA-EN068,0.33557046979865773,90,9294,Duelist Saga,1st Edition,129642,2017-03-30 00:00:00+00:00
2023-08-09 11:18:14.552008,1.83,2023-07-02 00:00:00.000000,3.645,11.49,2023-10-01 00:00:00.000000,5.475,3.77,4.19,5.79,Polymerization,FUEN-EN049,0.33424657534246577,90,17193,Fusion Enforcers,1st Edition,127840,2017-02-23 00:00:00+00:00
2023-08-14 11:12:17.819952,7.835,2023-07-02 00:00:00.000000,3.025,14.0,2023-10-01 00:00:00.000000,10.86,1.82,2.93,3.47,Majespecter Raccoon - Bunbuku,MP16-EN126,0.7214548802946593,90,10487,2016 Mega-Tins Mega Pack,1st Edition,122423,2016-09-02 00:00:00+00:00
2023-09-29 11:22:48.713488,2.34,2023-07-02 00:00:00.000000,3.78,10.99,2023-10-01 00:00:00.000000,6.12,4.3,6.12,7.3,Neo Blue-Eyes Ultimate Dragon,MVP1-ENS01,0.38235294117647056,90,13121,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack,1st Edition,207813,2016-07-22 00:00:00+00:00
2023-09-30 11:15:56.627264,7.06,2023-07-02 00:00:00.000000,5.81,20.99,2023-10-01 00:00:00.000000,12.87,9.99,13.0,12.35,Fiendish Rhino Warrior,OP02-EN005,0.5485625485625486,90,7107,OTS Tournament Pack 2,Unlimited,121102,2016-07-22 00:00:00+00:00
2023-08-17 11:09:40.374879,2.14,2023-07-02 00:00:00.000000,2.18,4.99,2023-10-01 00:00:00.000000,4.32,2.13,2.53,3.0,Infernoid Patrulea,OP01-EN005,0.49537037037037035,90,7544,OTS Tournament Pack 1,Unlimited,115957,2016-03-18 00:00:00+00:00
2023-07-27 11:16:47.294430,3.69,2023-07-02 00:00:00.000000,3.39,17.0,2023-10-01 00:00:00.000000,7.08,3.0,3.73,4.46,Number 35: Ravenous Tarantula,PGL3-EN009,0.5211864406779662,90,12930,Premium Gold: Infinite Gold,1st Edition,115793,2016-03-17 00:00:00+00:00
2023-07-14 11:15:03.071635,1.57,2023-07-02 00:00:00.000000,2.82,9.99,2023-10-01 00:00:00.000000,4.39,2.78,2.95,3.51,Red-Eyes Flare Metal Dragon,PGL3-EN078,0.357630979498861,90,12626,Premium Gold: Infinite Gold,1st Edition,115863,2016-03-17 00:00:00+00:00
2023-07-04 11:12:53.721526,4.375,2023-07-02 00:00:00.000000,6.6,21.99,2023-10-01 00:00:00.000000,10.975,3.2,4.64,5.1,Majespecter Raccoon - Bunbuku,DOCS-EN026,0.39863325740318906,90,9754,Dimension of Chaos,1st Edition,107656,2015-11-06 00:00:00+00:00
2023-07-27 11:21:53.322457,2.07,2023-07-02 00:00:00.000000,6.03,12.99,2023-10-01 00:00:00.000000,8.1,5.09,5.8,9.72,Mistaken Arrest,CORE-EN065,0.25555555555555554,90,18949,Clash of Rebellions,Unlimited,102484,2015-08-17 00:00:00+00:00
2023-08-07 11:12:58.727828,5.85,2023-07-02 00:00:00.000000,3.27,17.0,2023-10-01 00:00:00.000000,9.12,4.45,5.65,9.0,Elemental HERO Blazeman,WSUP-EN032,0.6414473684210527,90,10811,World Superstars,1st Edition,97874,2015-04-16 00:00:00+00:00
2023-07-13 11:20:39.590244,1.675,2023-07-02 00:00:00.000000,1.555,3.37,2023-10-01 00:00:00.000000,3.23,0.79,1.31,2.0,Book of Moon,PGL2-EN049,0.5185758513931888,90,19221,Premium Gold: Return of the Bling,Unlimited,96890,2015-03-19 00:00:00+00:00
2023-07-16 11:13:40.686977,13.66,2023-07-02 00:00:00.000000,2.64,14.98,2023-10-01 00:00:00.000000,16.3,2.0,2.85,4.0,"Artorigus, King of the Noble Knights",NKRT-EN037,0.838036809815951,90,14236,Noble Knights of the Round Table Box Set,Limited,95022,2014-11-20 00:00:00+00:00
2023-07-29 11:15:59.014853,7.07,2023-07-02 00:00:00.000000,1.18,9.98,2023-10-01 00:00:00.000000,8.25,0.75,1.45,1.62,Ignoble Knight of High Laundsallyn,NKRT-EN036,0.8569696969696969,90,14233,Noble Knights of the Round Table Box Set,Limited,95021,2014-11-20 00:00:00+00:00
2023-09-23 10:13:11.800855,7.76,2023-07-02 00:00:00.000000,3.48,16.51,2023-10-01 00:00:00.000000,11.24,9.63,11.38,13.17,Trident Dragion,LC5D-EN237,0.6903914590747331,90,13937,Legendary Collection 5D's Mega Pack,1st Edition,94072,2014-10-23 00:00:00+00:00
2023-09-23 10:13:06.958815,3.5,2023-07-02 00:00:00.000000,1.81,15.99,2023-10-01 00:00:00.000000,5.31,4.0,5.89,7.0,T.G. Warwolf,LC5D-EN209,0.6591337099811676,90,13656,Legendary Collection 5D's Mega Pack,1st Edition,94044,2014-10-23 00:00:00+00:00
2023-08-05 11:24:26.403446,6.67,2023-07-02 00:00:00.000000,2.94,24.99,2023-10-01 00:00:00.000000,9.61,7.2,7.51,8.96,T.G. Striker,LC5D-EN206,0.6940686784599376,90,28278,Legendary Collection 5D's Mega Pack,1st Edition,94041,2014-10-23 00:00:00+00:00
2023-09-22 10:24:22.955587,1.95,2023-07-02 00:00:00.000000,5.77,14.99,2023-10-01 00:00:00.000000,7.72,7.42,7.82,9.0,Skelgon,AP05-EN018,0.25259067357512954,90,28204,Astral Pack Five,Unlimited,91673,2014-07-25 00:00:00+00:00
2023-08-14 11:13:51.523394,5.065,2023-07-02 00:00:00.000000,4.4,11.0,2023-10-01 00:00:00.000000,9.465,5.59,5.08,8.38,Blackfeather Darkrage Dragon,PGLD-EN017,0.5351294241944005,90,12955,Premium Gold,Unlimited,81649,2014-03-27 00:00:00+00:00
2023-09-25 10:24:20.370751,15.77,2023-07-02 00:00:00.000000,2.18,25.0,2023-10-01 00:00:00.000000,17.95,14.99,16.58,22.7,Ignoble Knight of High Laundsallyn,SHSP-EN086,0.8785515320334262,90,27793,Shadow Specters,Unlimited,72399,2013-11-08 00:00:00+00:00
2023-09-25 10:24:20.331067,1.855,2023-07-02 00:00:00.000000,4.75,22.95,2023-10-01 00:00:00.000000,6.605,3.99,7.27,7.2,Sacred Noble Knight of King Artorigus,SHSP-EN087,0.2808478425435276,90,27792,Shadow Specters,1st Edition,72394,2013-11-08 00:00:00+00:00
2023-08-17 11:12:31.733750,2.93,2023-07-02 00:00:00.000000,6.17,29.98,2023-10-01 00:00:00.000000,9.1,7.0,8.99,9.43,"Sillva, Warlord of Dark World",LCJW-EN245,0.321978021978022,90,11250,Legendary Collection 4: Joey's World Mega Pack,1st Edition,71816,2013-10-10 00:00:00+00:00
2023-09-21 10:09:17.092803,1.56,2023-07-02 00:00:00.000000,1.73,9.9,2023-10-01 00:00:00.000000,3.29,1.85,3.29,2.77,Vampire's Curse,LCJW-EN204,0.47416413373860183,90,6573,Legendary Collection 4: Joey's World Mega Pack,1st Edition,71794,2013-10-10 00:00:00+00:00
2023-08-06 11:16:16.129721,1.92,2023-07-02 00:00:00.000000,6.16,19.98,2023-10-01 00:00:00.000000,8.08,4.0,6.51,6.36,Reinforcement of the Army,LCJW-EN286,0.2376237623762376,90,18530,Legendary Collection 4: Joey's World Mega Pack,1st Edition,71721,2013-10-10 00:00:00+00:00
2023-10-01 11:21:28.114671,3.44,2023-07-02 00:00:00.000000,4.84,20.0,2023-10-01 00:00:00.000000,8.28,6.06,8.28,7.67,"Tidal, Dragon Ruler of Waterfalls",CT10-EN001,0.41545893719806765,90,13419,2013 Collectible Tins Wave 2,Limited,70975,2013-08-29 00:00:00+00:00
2023-09-28 10:27:13.082391,2.0,2023-07-02 00:00:00.000000,1.3,9.98,2023-10-01 00:00:00.000000,3.3,3.0,3.24,3.75,Volcanic Counter,SDOK-EN014,0.6060606060606061,90,3605,Onslaught of the Fire Kings Structure Deck,1st Edition,67720,2013-02-08 00:00:00+00:00
2023-08-14 11:11:39.815055,18.95,2023-07-02 00:00:00.000000,2.71,44.99,2023-10-01 00:00:00.000000,21.66,20.9,23.01,36.99,"Artorigus, King of the Noble Knights",CBLZ-EN086,0.8748845798707294,90,9716,Cosmo Blazer,Unlimited,67681,2013-01-25 00:00:00+00:00
2023-08-05 11:11:47.918411,4.335,2023-07-02 00:00:00.000000,1.33,17.99,2023-10-01 00:00:00.000000,5.665,3.39,3.57,4.0,Bonfire Colossus,CBLZ-EN084,0.76522506619594,90,11622,Cosmo Blazer,Unlimited,67679,2013-01-25 00:00:00+00:00
2023-07-24 11:22:38.977352,1.59,2023-07-02 00:00:00.000000,3.72,20.1,2023-10-01 00:00:00.000000,5.31,5.0,4.85,19.95,Reckless Greed,LCYW-EN285,0.2994350282485876,90,21668,Legendary Collection 3: Yugi's World Mega Pack,1st Edition,67085,2012-09-27 00:00:00+00:00
2023-08-05 11:08:43.089863,3.97,2023-07-02 00:00:00.000000,3.83,45.52,2023-10-01 00:00:00.000000,7.8,2.2,3.33,3.7,Tour Guide From the Underworld,CT09-EN013,0.5089743589743589,90,7293,Collectible Tins 2012 Wave 1,Limited,67163,2012-08-10 00:00:00+00:00
2023-08-04 11:06:31.465341,5.25,2023-07-02 00:00:00.000000,3.2,12.98,2023-10-01 00:00:00.000000,8.45,2.19,2.86,3.87,King Tiger Wanghu,BP01-EN129,0.621301775147929,90,3679,Battle Pack: Epic Dawn,1st Edition,59253,2012-05-24 00:00:00+00:00
2023-09-20 10:13:52.329024,1.535,2023-07-02 00:00:00.000000,2.315,4.45,2023-10-01 00:00:00.000000,3.85,4.45,2.92,4.45,Caius the Shadow Monarch,BP01-EN018,0.3987012987012987,90,12407,Battle Pack: Epic Dawn,Unlimited,69669,2012-05-24 00:00:00+00:00
2023-08-18 11:23:08.849569,1.58,2023-07-02 00:00:00.000000,3.03,2.75,2023-10-01 00:00:00.000000,4.61,2.49,2.49,2.62,Tour Guide From the Underworld,BP01-EN023,0.34273318872017355,90,23857,Battle Pack: Epic Dawn,Unlimited,59147,2012-05-24 00:00:00+00:00
2023-09-20 10:13:54.502631,5.25,2023-07-02 00:00:00.000000,4.115,16.49,2023-10-01 00:00:00.000000,9.365,11.99,7.96,11.99,King Tiger Wanghu,BP01-EN129,0.5605979711692471,90,12462,Battle Pack: Epic Dawn,Unlimited,69780,2012-05-24 00:00:00+00:00
2023-07-20 11:14:17.968909,3.345,2023-07-02 00:00:00.000000,5.095,999.0,2023-10-01 00:00:00.000000,8.44,16.97,7.59,19.94,M-X-Saber Invoker,ORCS-EN099,0.3963270142180095,90,11437,Order of Chaos,1st Edition,57789,2012-01-24 00:00:00+00:00
2023-07-25 11:29:25.566622,1.965,2023-07-02 00:00:00.000000,4.38,20.0,2023-10-01 00:00:00.000000,6.345,2.48,5.44,6.45,Phantom of Chaos,LCGX-EN193,0.30969267139479906,90,27541,Legendary Collection 2: The Duel Academy Years Mega Pack,1st Edition,56938,2011-10-04 00:00:00+00:00
2023-07-25 11:29:21.511214,3.45,2023-07-02 00:00:00.000000,6.2,29.99,2023-10-01 00:00:00.000000,9.65,3.19,5.26,5.79,Great Shogun Shien,LCGX-EN233,0.35751295336787564,90,27496,Legendary Collection 2: The Duel Academy Years Mega Pack,1st Edition,56888,2011-10-04 00:00:00+00:00
2023-07-25 11:29:19.999825,1.86,2023-07-02 00:00:00.000000,6.515,16.0,2023-10-01 00:00:00.000000,8.375,9.33,9.35,12.99,Gladiator Beast Equeste,LCGX-EN251,0.22208955223880597,90,27482,Legendary Collection 2: The Duel Academy Years Mega Pack,1st Edition,56873,2011-10-04 00:00:00+00:00
2023-07-10 11:26:39.140997,2.68,2023-07-02 00:00:00.000000,5.825,14.98,2023-10-01 00:00:00.000000,8.505,1.97,4.65,4.5,Yubel - Terror Incarnate,LCGX-EN198,0.315108759553204,90,27584,Legendary Collection 2: The Duel Academy Years Mega Pack,Unlimited,56985,2011-10-04 00:00:00+00:00
2023-07-10 11:26:39.191962,6.195,2023-07-02 00:00:00.000000,6.89,29.98,2023-10-01 00:00:00.000000,13.085,3.45,6.2,6.61,Yubel - The Ultimate Nightmare,LCGX-EN199,0.4734428735192969,90,27585,Legendary Collection 2: The Duel Academy Years Mega Pack,Unlimited,56986,2011-10-04 00:00:00+00:00
2023-09-28 10:29:57.810043,1.53,2023-07-02 00:00:00.000000,6.72,11.78,2023-10-01 00:00:00.000000,8.25,6.5,8.25,8.99,Elemental HERO Gaia,CT08-EN011,0.18545454545454546,90,6912,Collectible Tins 2011 Wave 2,Limited,57128,2011-08-25 00:00:00+00:00
2023-09-29 11:18:13.018031,1.89,2023-07-02 00:00:00.000000,2.11,10.0,2023-10-01 00:00:00.000000,4.0,2.58,4.19,3.98,Fossil Dyna Pachycephalo,CT08-EN012,0.4725,90,7082,Collectible Tins 2011 Wave 2,Limited,57253,2011-08-25 00:00:00+00:00
2023-09-30 11:27:29.256316,3.19,2023-07-02 00:00:00.000000,4.14,10.9,2023-10-01 00:00:00.000000,7.33,5.46,7.33,7.25,Armory Arm,TU06-EN010,0.43519781718963163,90,24639,Turbo Pack: Booster Six,Unlimited,66741,2011-08-04 00:00:00+00:00
2023-07-23 11:19:57.685635,2.42,2023-07-02 00:00:00.000000,1.17,703.08,2023-10-01 00:00:00.000000,3.59,4.89,1.17,8.39,Trap Stun,DT05-EN046,0.6740947075208914,90,21487,Duel Terminal 5,Limited,81377,2011-05-29 00:00:00+00:00
2023-07-17 11:10:51.825047,2.91,2023-07-02 00:00:00.000000,5.6,29.99,2023-10-01 00:00:00.000000,8.51,5.13,5.76,9.25,Thought Ruler Archfiend,DT05-EN088,0.3419506462984724,90,8252,Duel Terminal 5,Limited,81419,2011-05-29 00:00:00+00:00
2023-09-28 10:31:58.957205,6.675,2023-07-02 00:00:00.000000,2.54,29.94,2023-10-01 00:00:00.000000,9.215,6.4,6.29,10.0,Reborn Tengu,EXVC-EN000,0.7243624525230602,90,8140,Extreme Victory,Unlimited,40026,2011-05-10 00:00:00+00:00
2023-09-24 10:11:21.323011,4.98,2023-07-02 00:00:00.000000,6.14,29.99,2023-10-01 00:00:00.000000,11.12,14.99,7.9,17.24,T.G. Blade Blaster (UTR),EXVC-EN042,0.447841726618705,90,12078,Extreme Victory,Unlimited,58408,2011-05-10 00:00:00+00:00
2023-09-26 10:11:20.757730,9.2,2023-07-02 00:00:00.000000,6.65,24.98,2023-10-01 00:00:00.000000,15.85,10.0,15.85,14.79,Reborn Tengu,EXVC-ENSP1,0.580441640378549,90,10224,Extreme Victory,Limited,81003,2011-05-10 00:00:00+00:00
2023-09-26 10:11:10.026437,2.65,2023-07-02 00:00:00.000000,4.02,20.0,2023-10-01 00:00:00.000000,6.67,5.88,6.34,13.98,Elemental Hero The Shining,YG06-EN001,0.39730134932533734,90,9978,Yu-Gi-Oh! GXVolume 6 promotional card,Limited,39456,2011-03-01 00:00:00+00:00
2023-05-28 11:29:08.943563,1.59,2023-04-03 00:00:00.000000,1.3,6.98,2023-10-01 00:00:00.000000,2.89,0.75,2.37,2.5,Dimensional Prison,MAGO-EN158,0.5501730103806228,180,28812,Maximum Gold,1st Edition,227584,2020-11-12 00:00:00+00:00
2023-07-15 11:23:08.436298,2.69,2023-04-03 00:00:00.000000,5.96,29.99,2023-10-01 00:00:00.000000,8.65,14.98,11.03,15.0,"""Infernoble Arms - Durendal""",ROTD-EN053,0.3109826589595376,180,26327,Rise of the Duelist,1st Edition,218949,2020-08-06 00:00:00+00:00
2023-10-01 11:30:06.623602,2.02,2023-04-03 00:00:00.000000,2.72,25.0,2023-10-01 00:00:00.000000,4.74,3.99,5.46,5.4,Infernoble Knight - Roland,TOCH-EN014,0.42616033755274263,180,25859,Toon Chaos,1st Edition,215391,2020-06-19 00:00:00+00:00
2023-07-22 11:22:45.929787,2.03,2023-04-03 00:00:00.000000,4.47,8.97,2023-10-01 00:00:00.000000,6.5,6.0,6.63,7.24,Crystal Wing Synchro Dragon,OP13-EN008,0.3123076923076923,180,23605,OTS Tournament Pack 13,Unlimited,216635,2020-06-15 00:00:00+00:00
2023-05-28 11:09:51.232718,2.46,2023-04-03 00:00:00.000000,1.79,6.45,2023-10-01 00:00:00.000000,4.25,2.65,3.81,3.66,Salamangreat Jack Jaguar,OP12-EN006,0.5788235294117647,180,6796,OTS Tournament Pack 12,Unlimited,205794,2019-12-05 00:00:00+00:00
2023-04-19 11:15:14.030851,2.465,2023-04-03 00:00:00.000000,6.525,29.95,2023-10-01 00:00:00.000000,8.99,3.82,8.78,9.99,Marincess Blue Tang,CHIM-EN004,0.27419354838709675,180,10777,Chaos Impact,1st Edition,200810,2019-10-24 00:00:00+00:00
2023-06-28 11:15:19.534829,2.685,2023-04-03 00:00:00.000000,1.92,7.98,2023-10-01 00:00:00.000000,4.605,1.83,3.58,3.83,Salamangreat Foxy,MP19-EN154,0.5830618892508144,180,13048,2019 Gold Sarcophagus Tin Mega Pack,Unlimited,197299,2019-08-29 00:00:00+00:00
2023-07-08 11:15:50.500328,1.53,2023-04-03 00:00:00.000000,3.435,12.97,2023-10-01 00:00:00.000000,4.965,5.0,5.74,5.7,Sky Striker Maneuver - Afterburners!,MP19-EN261,0.3081570996978852,180,17198,2019 Gold Sarcophagus Tin Mega Pack,Unlimited,197553,2019-08-29 00:00:00+00:00
2023-06-08 11:15:55.611318,2.08,2023-04-03 00:00:00.000000,5.17,15.01,2023-10-01 00:00:00.000000,7.25,5.95,6.8,7.49,Brotherhood of the Fire Fist - Panda,FIGA-EN013,0.2868965517241379,180,13334,Fists of the Gadgets,1st Edition,196923,2019-08-23 00:00:00+00:00
2023-06-28 11:11:28.749095,1.66,2023-04-03 00:00:00.000000,3.44,49.99,2023-10-01 00:00:00.000000,5.1,2.45,5.66,6.57,Dark Magician Girl,STP1-EN002,0.3254901960784314,180,8189,Speed Duel Tournament Pack 1,Unlimited,188972,2019-04-18 00:00:00+00:00
2023-06-02 11:12:07.842264,2.505,2023-04-03 00:00:00.000000,5.0,12.75,2023-10-01 00:00:00.000000,7.505,4.0,8.07,7.75,Crystal Wing Synchro Dragon,DUPO-EN068,0.33377748167888077,180,8890,Duel Power,1st Edition,186958,2019-04-04 00:00:00+00:00
2023-06-21 11:11:32.567556,2.21,2023-04-03 00:00:00.000000,2.35,19.15,2023-10-01 00:00:00.000000,4.56,8.1,13.17,12.69,Santa Claws,AC18-EN012,0.48464912280701755,180,8017,Yu-Gi-Oh! Advent Calendar(2018),1st Edition,179240,2018-11-02 00:00:00+00:00
2023-06-21 11:20:28.191985,4.85,2023-04-03 00:00:00.000000,4.78,15.0,2023-10-01 00:00:00.000000,9.63,6.0,7.94,7.61,Quick Launch,MP18-EN139,0.5036344755970924,180,18754,2018 Mega-Tins Mega Pack,1st Edition,174820,2018-08-31 00:00:00+00:00
2023-09-16 10:18:59.626323,3.555,2023-04-03 00:00:00.000000,6.565,20.0,2023-10-01 00:00:00.000000,10.12,9.7,12.98,12.0,Mayhem Fur Hire,DASA-EN025,0.3512845849802372,180,18970,Dark Saviors,1st Edition,167186,2018-05-24 00:00:00+00:00
2023-05-22 11:25:42.728003,1.59,2023-04-03 00:00:00.000000,3.98,28.69,2023-10-01 00:00:00.000000,5.57,4.17,4.17,10.75,Cocoon of Ultra Evolution,LED2-EN009,0.28545780969479356,180,18591,Legendary Duelists: Ancient Millenium,1st Edition,161014,2018-02-23 00:00:00+00:00
2023-10-01 11:24:42.339341,3.98,2023-04-03 00:00:00.000000,6.67,25.0,2023-10-01 00:00:00.000000,10.65,10.26,11.04,12.0,Quick Launch,CIBR-EN056,0.37370892018779345,180,18797,Circuit Break,1st Edition,148356,2017-10-19 00:00:00+00:00
2023-05-03 11:36:00.737193,2.3,2023-04-03 00:00:00.000000,1.295,3.0,2023-10-01 00:00:00.000000,3.595,1.45,1.38,1.54,Altergeist Primebanshee,CIBR-EN047,0.6397774687065368,180,10130,Circuit Break,Unlimited,148333,2017-10-19 00:00:00+00:00
2023-09-15 10:13:45.004872,7.02,2023-04-03 00:00:00.000000,3.77,19.9,2023-10-01 00:00:00.000000,10.79,1.5,7.78,8.95,Dark Magician (Oversized),YUCB-EN001,0.6506024096385542,180,14269,Yugi's Collector Box,Limited,146151,2017-09-15 00:00:00+00:00
2023-04-07 11:16:07.210107,2.26,2023-04-03 00:00:00.000000,2.75,9.99,2023-10-01 00:00:00.000000,5.01,2.91,3.03,3.54,Blue-Eyes Twin Burst Dragon,MP17-EN056,0.45109780439121755,180,13409,2017 Mega-Tin Mega Pack,1st Edition,141385,2017-08-25 00:00:00+00:00
2023-04-14 11:10:51.953193,1.98,2023-04-03 00:00:00.000000,3.8,10.0,2023-10-01 00:00:00.000000,5.78,4.07,5.21,5.14,"Dogoran, the Mad Flame Kaiju",OP05-EN004,0.34256055363321797,180,6997,OTS Tournament Pack 5,Unlimited,139863,2017-08-03 00:00:00+00:00
2023-08-16 11:12:43.079166,1.92,2023-04-03 00:00:00.000000,6.39,50.0,2023-10-01 00:00:00.000000,8.31,7.99,13.38,15.01,Crystal Wing Synchro Dragon,BLLR-EN062,0.23104693140794225,180,10808,Battles of Legend: Light's Revenge,1st Edition,136851,2017-07-06 00:00:00+00:00
2023-09-29 11:20:48.056325,2.43,2023-04-03 00:00:00.000000,5.68,19.99,2023-10-01 00:00:00.000000,8.11,9.15,7.86,11.87,Odd-Eyes Phantom Dragon,YA01-EN001,0.2996300863131936,180,10127,Yu-Gi-Oh! ARC-Volume 1 promotional card,Limited,129805,2017-04-04 00:00:00+00:00
2023-07-24 11:12:29.428719,1.97,2023-04-03 00:00:00.000000,4.55,45.0,2023-10-01 00:00:00.000000,6.52,6.01,7.57,9.87,Deep Sea Diva,DUSA-EN079,0.30214723926380366,180,9017,Duelist Saga,1st Edition,129653,2017-03-30 00:00:00+00:00
2023-08-06 11:16:18.271185,1.84,2023-04-03 00:00:00.000000,3.61,10.0,2023-10-01 00:00:00.000000,5.45,2.0,5.01,4.85,Dark Sanctuary,DPRP-EN011,0.3376146788990826,180,18579,Duelist Pack: Rivals of the Pharaoh,1st Edition,122950,2016-09-16 00:00:00+00:00
2023-10-01 11:28:45.687276,3.14,2023-04-03 00:00:00.000000,4.03,11.23,2023-10-01 00:00:00.000000,7.17,6.46,8.18,7.64,"Gameciel, the Sea Turtle Kaiju",MP16-EN164,0.43793584379358436,180,24218,2016 Mega-Tins Mega Pack,1st Edition,122461,2016-09-02 00:00:00+00:00
2023-07-15 11:09:09.907131,1.61,2023-04-03 00:00:00.000000,6.07,19.99,2023-10-01 00:00:00.000000,7.68,8.78,11.58,11.47,"Gameciel, the Sea Turtle Kaiju",OP02-EN004,0.20963541666666666,180,7577,OTS Tournament Pack 2,Unlimited,121101,2016-07-22 00:00:00+00:00
2023-07-30 11:19:13.316107,2.89,2023-04-03 00:00:00.000000,6.77,29.99,2023-10-01 00:00:00.000000,9.66,8.9,7.64,10.18,Mask of Restrict,OP02-EN010,0.2991718426501035,180,21736,OTS Tournament Pack 2,Unlimited,121107,2016-07-22 00:00:00+00:00
2023-07-31 11:16:40.120280,1.71,2023-04-03 00:00:00.000000,3.53,19.99,2023-10-01 00:00:00.000000,5.24,2.28,6.43,5.69,System Down,OP02-EN009,0.32633587786259544,180,17366,OTS Tournament Pack 2,Unlimited,121106,2016-07-22 00:00:00+00:00
2023-07-21 11:14:16.356270,1.7,2023-04-03 00:00:00.000000,3.94,10.0,2023-10-01 00:00:00.000000,5.64,3.37,3.76,4.0,Blue-Eyes Chaos MAX Dragon,MVP1-ENS04,0.30141843971631205,180,10707,Yu-Gi-Oh! The Dark Side of Dimensions Movie Pack,1st Edition,207816,2016-07-22 00:00:00+00:00
2023-04-22 11:11:33.485405,1.815,2023-04-03 00:00:00.000000,1.48,10.0,2023-10-01 00:00:00.000000,3.295,0.9,1.9,2.97,Hot Red Dragon Archfiend King Calamity,SHVI-EN097,0.5508345978755691,180,8979,Shining Victories,1st Edition,117993,2016-05-06 00:00:00+00:00
2023-06-07 11:14:45.504073,2.21,2023-04-03 00:00:00.000000,2.14,20.0,2023-10-01 00:00:00.000000,4.35,1.71,3.03,3.73,Phantasmal Lord Ultimitl Bishbaalkin,PGL3-EN006,0.5080459770114942,180,12927,Premium Gold: Infinite Gold,1st Edition,115790,2016-03-17 00:00:00+00:00
2023-08-17 11:11:33.107583,4.72,2023-04-03 00:00:00.000000,1.66,36.95,2023-10-01 00:00:00.000000,6.38,5.1,6.39,6.66,Raidraptor - Tribute Lanius,WIRA-EN021,0.7398119122257053,180,9632,Wing Raiders,1st Edition,111871,2016-02-11 00:00:00+00:00
2023-08-17 11:11:39.949780,2.94,2023-04-03 00:00:00.000000,6.27,22.79,2023-10-01 00:00:00.000000,9.21,8.85,9.56,11.0,Super Quantum Red Layer,WIRA-EN030,0.31921824104234525,180,9798,Wing Raiders,1st Edition,111880,2016-02-11 00:00:00+00:00
2023-08-20 11:08:47.066283,2.82,2023-04-03 00:00:00.000000,4.23,12.34,2023-10-01 00:00:00.000000,7.05,5.24,8.79,7.98,Evening Twilight Knight,DOCS-EN023,0.4,180,7283,Dimension of Chaos,1st Edition,107653,2015-11-06 00:00:00+00:00
